Code du département;Libellé du département;Code INSEE;Nom de la commune;Numéro de la fiche équipement;Nombre d'équipements identiques;Activité code;Activité libellé;Activité praticable;Activité pratiquée;Dans salle spécialisable;Niveau de l'activité - Classif.;localisation
44;Loire-Atlantique;44002;Aigrefeuille-sur-Maine;318126;1;2501;Echecs;Oui;Oui;Non;Entrainement;47.0719256611, -1.41556455507
44;Loire-Atlantique;44002;Aigrefeuille-sur-Maine;318127;1;2501;Echecs;Oui;Oui;Non;Entrainement;47.0719256611, -1.41556455507
44;Loire-Atlantique;44002;Aigrefeuille-sur-Maine;318128;1;2501;Echecs;Oui;Oui;Non;Entrainement;47.0719256611, -1.41556455507
44;Loire-Atlantique;44002;Aigrefeuille-sur-Maine;68587;1;2501;Echecs;Oui;Oui;Oui;Compétition nationale;47.0719256611, -1.41556455507
44;Loire-Atlantique;44002;Aigrefeuille-sur-Maine;68587;1;8001;Tennis de table;Oui;Oui;Non;Compétition départementale;47.0719256611, -1.41556455507
44;Loire-Atlantique;44002;Aigrefeuille-sur-Maine;137089;1;2601;Equitation;Oui;Oui;Non;Entrainement;47.0719256611, -1.41556455507
44;Loire-Atlantique;44002;Aigrefeuille-sur-Maine;137089;1;2603;Dressage;Oui;Oui;Non;Entrainement;47.0719256611, -1.41556455507
44;Loire-Atlantique;44002;Aigrefeuille-sur-Maine;137089;1;2604;Saut d'obstacle;Oui;Oui;Non;Entrainement;47.0719256611, -1.41556455507
44;Loire-Atlantique;44002;Aigrefeuille-sur-Maine;137095;1;2601;Equitation;Oui;Oui;Non;Entrainement;47.0719256611, -1.41556455507
44;Loire-Atlantique;44002;Aigrefeuille-sur-Maine;137095;1;2603;Dressage;Oui;Oui;Non;Entrainement;47.0719256611, -1.41556455507
44;Loire-Atlantique;44002;Aigrefeuille-sur-Maine;137095;1;2604;Saut d'obstacle;Oui;Oui;Non;Entrainement;47.0719256611, -1.41556455507
44;Loire-Atlantique;44002;Aigrefeuille-sur-Maine;137095;1;2605;Attelage;Oui;Oui;Non;Entrainement;47.0719256611, -1.41556455507
44;Loire-Atlantique;44002;Aigrefeuille-sur-Maine;137095;1;2608;Randonnée équestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.0719256611, -1.41556455507
44;Loire-Atlantique;44009;Basse-Goulaine;137975;1;2601;Equitation;Oui;Oui;Non;Entrainement;47.2120137336, -1.46246852595
44;Loire-Atlantique;44009;Basse-Goulaine;137975;1;2604;Saut d'obstacle;Oui;Oui;Non;Entrainement;47.2120137336, -1.46246852595
44;Loire-Atlantique;44009;Basse-Goulaine;137992;1;2601;Equitation;Oui;Oui;Non;Entrainement;47.2120137336, -1.46246852595
44;Loire-Atlantique;44009;Basse-Goulaine;137992;1;2604;Saut d'obstacle;Oui;Oui;Non;Entrainement;47.2120137336, -1.46246852595
44;Loire-Atlantique;44009;Basse-Goulaine;137992;1;2608;Randonnée équestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2120137336, -1.46246852595
44;Loire-Atlantique;44007;Avessac;260840;1;2601;Equitation;Oui;Oui;Non;Entrainement;47.635436304, -1.97050871505
44;Loire-Atlantique;44007;Avessac;260840;1;2608;Randonnée équestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.635436304, -1.97050871505
44;Loire-Atlantique;44007;Avessac;286976;1;2601;Equitation;Oui;Oui;Non;Entrainement;47.635436304, -1.97050871505
44;Loire-Atlantique;44007;Avessac;286976;1;2604;Saut d'obstacle;Oui;Oui;Non;Entrainement;47.635436304, -1.97050871505
44;Loire-Atlantique;44009;Basse-Goulaine;320022;1;2601;Equitation;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2120137336, -1.46246852595
44;Loire-Atlantique;44007;Avessac;323541;1;2601;Equitation;Oui;Oui;Non;Compétition départementale;47.635436304, -1.97050871505
44;Loire-Atlantique;44007;Avessac;286980;1;2603;Dressage;Oui;Oui;Non;Entrainement;47.635436304, -1.97050871505
44;Loire-Atlantique;44007;Avessac;286981;1;2603;Dressage;Oui;Oui;Non;Entrainement;47.635436304, -1.97050871505
44;Loire-Atlantique;44001;Abbaretz;247310;1;2804;Plongée subaquatique (Plongée libre);Oui;Oui;Non;Entrainement;47.5560384833, -1.49327262094
44;Loire-Atlantique;44001;Abbaretz;247310;1;6902;Ski nautique classique / Course / à figures libres / nupieds / Kneeboard / Wake-board;Oui;Oui;Non;Compétition régionale;47.5560384833, -1.49327262094
44;Loire-Atlantique;44005;Arthon-en-Retz;127785;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Compétition régionale;47.1592162214, -1.95412512421
44;Loire-Atlantique;44005;Arthon-en-Retz;127800;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Compétition régionale;47.1592162214, -1.95412512421
44;Loire-Atlantique;44005;Arthon-en-Retz;127809;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Entrainement;47.1592162214, -1.95412512421
44;Loire-Atlantique;44001;Abbaretz;129515;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Compétition départementale;47.5560384833, -1.49327262094
44;Loire-Atlantique;44007;Avessac;131039;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Compétition départementale;47.635436304, -1.97050871505
44;Loire-Atlantique;44003;Ancenis;131585;2;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Compétition départementale;47.3833270209, -1.18241880879
44;Loire-Atlantique;44010;Batz-sur-Mer;132701;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Compétition départementale;47.2844487793, -2.474374647
44;Loire-Atlantique;44010;Batz-sur-Mer;132701;1;3801;Hockey en salle / Hockey sur gazon;Oui;Oui;Non;Scolaire;47.2844487793, -2.474374647
44;Loire-Atlantique;44010;Batz-sur-Mer;132701;1;8201;Tir à l'arc;Oui;Oui;Non;Scolaire;47.2844487793, -2.474374647
44;Loire-Atlantique;44010;Batz-sur-Mer;132704;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Compétition départementale;47.2844487793, -2.474374647
44;Loire-Atlantique;44010;Batz-sur-Mer;132704;1;3801;Hockey en salle / Hockey sur gazon;Oui;Oui;Non;Scolaire;47.2844487793, -2.474374647
44;Loire-Atlantique;44010;Batz-sur-Mer;132704;1;8201;Tir à l'arc;Oui;Oui;Non;Scolaire;47.2844487793, -2.474374647
44;Loire-Atlantique;44010;Batz-sur-Mer;132707;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Entrainement;47.2844487793, -2.474374647
44;Loire-Atlantique;44011;Belligné;132854;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Compétition départementale;47.4785440295, -1.02618318963
44;Loire-Atlantique;44012;Bernerie-en-Retz;211223;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Compétition départementale;47.0856704602, -2.03170205961
44;Loire-Atlantique;44005;Arthon-en-Retz;216036;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.1592162214, -1.95412512421
44;Loire-Atlantique;44002;Aigrefeuille-sur-Maine;284246;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.0719256611, -1.41556455507
44;Loire-Atlantique;44003;Ancenis;318864;2;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Entrainement;47.3833270209, -1.18241880879
44;Loire-Atlantique;44003;Ancenis;318894;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Scolaire;47.3833270209, -1.18241880879
44;Loire-Atlantique;44003;Ancenis;318894;1;3701;Handball / Mini hand / Handball de plage;Oui;Oui;Non;Scolaire;47.3833270209, -1.18241880879
44;Loire-Atlantique;44003;Ancenis;318897;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Scolaire;47.3833270209, -1.18241880879
44;Loire-Atlantique;44003;Ancenis;318897;1;3701;Handball / Mini hand / Handball de plage;Oui;Oui;Non;Scolaire;47.3833270209, -1.18241880879
44;Loire-Atlantique;44003;Ancenis;67730;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Compétition régionale;47.3833270209, -1.18241880879
44;Loire-Atlantique;44003;Ancenis;67730;1;6401;Rugby à 15 / Rugby à 7;Oui;Oui;Non;Entrainement;47.3833270209, -1.18241880879
44;Loire-Atlantique;44002;Aigrefeuille-sur-Maine;68588;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Compétition départementale;47.0719256611, -1.41556455507
44;Loire-Atlantique;44002;Aigrefeuille-sur-Maine;68591;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Compétition départementale;47.0719256611, -1.41556455507
44;Loire-Atlantique;44002;Aigrefeuille-sur-Maine;68591;1;6401;Rugby à 15 / Rugby à 7;Oui;Oui;Non;Scolaire;47.0719256611, -1.41556455507
44;Loire-Atlantique;44001;Abbaretz;69849;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Compétition départementale;47.5560384833, -1.49327262094
44;Loire-Atlantique;44008;Barbechat;71141;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Compétition départementale;47.2820568846, -1.29827542127
44;Loire-Atlantique;44004;Anetz;71384;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Compétition départementale;47.3812710821, -1.0932910037
44;Loire-Atlantique;44009;Basse-Goulaine;71394;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Compétition régionale;47.2120137336, -1.46246852595
44;Loire-Atlantique;44009;Basse-Goulaine;71396;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Compétition régionale;47.2120137336, -1.46246852595
44;Loire-Atlantique;44009;Basse-Goulaine;71397;1;502;Lancer;Oui;Oui;Non;Scolaire;47.2120137336, -1.46246852595
44;Loire-Atlantique;44009;Basse-Goulaine;71397;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Entrainement;47.2120137336, -1.46246852595
44;Loire-Atlantique;44006;Assérac;71474;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Compétition départementale;47.4379772072, -2.41272577216
44;Loire-Atlantique;44006;Assérac;71476;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Compétition départementale;47.4379772072, -2.41272577216
44;Loire-Atlantique;44007;Avessac;71817;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Compétition départementale;47.635436304, -1.97050871505
44;Loire-Atlantique;44003;Ancenis;72415;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Compétition régionale;47.3833270209, -1.18241880879
44;Loire-Atlantique;44003;Ancenis;72415;1;6401;Rugby à 15 / Rugby à 7;Oui;Oui;Non;Compétition régionale;47.3833270209, -1.18241880879
44;Loire-Atlantique;44011;Belligné;72790;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Compétition départementale;47.4785440295, -1.02618318963
44;Loire-Atlantique;44003;Ancenis;290453;1;301;Aérostation;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.3833270209, -1.18241880879
44;Loire-Atlantique;44003;Ancenis;353827;1;3302;Swing;Oui;Oui;Non;Entrainement;47.3833270209, -1.18241880879
44;Loire-Atlantique;44009;Basse-Goulaine;287155;1;3401;Gymnastique Artistique;Oui;Oui;Oui;Compétition départementale;47.2120137336, -1.46246852595
44;Loire-Atlantique;44009;Basse-Goulaine;287155;1;8201;Tir à l'arc;Oui;Oui;Non;Entrainement;47.2120137336, -1.46246852595
44;Loire-Atlantique;44012;Bernerie-en-Retz;310566;1;3401;Gymnastique Artistique;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.0856704602, -2.03170205961
44;Loire-Atlantique;44012;Bernerie-en-Retz;310566;1;3501;Gymnastique volontaire;Oui;Oui;Non;Entrainement;47.0856704602, -2.03170205961
44;Loire-Atlantique;44012;Bernerie-en-Retz;310566;1;8001;Tennis de table;Oui;Oui;Non;Entrainement;47.0856704602, -2.03170205961
44;Loire-Atlantique;44012;Bernerie-en-Retz;310566;1;8901;Activités de forme et de santé;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.0856704602, -2.03170205961
44;Loire-Atlantique;44003;Ancenis;71841;1;3401;Gymnastique Artistique;Oui;Oui;Non;Compétition régionale;47.3833270209, -1.18241880879
44;Loire-Atlantique;44003;Ancenis;71841;1;3402;Gymnastique Rythmique;Oui;Oui;Non;Compétition régionale;47.3833270209, -1.18241880879
44;Loire-Atlantique;44003;Ancenis;71841;1;3408;Gymnastique Acrobatique;Oui;Oui;Non;Compétition régionale;47.3833270209, -1.18241880879
44;Loire-Atlantique;44010;Batz-sur-Mer;319428;1;3404;Expression gymnique;Oui;Oui;Non;Scolaire;47.2844487793, -2.474374647
44;Loire-Atlantique;44010;Batz-sur-Mer;319428;1;3501;Gymnastique volontaire;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2844487793, -2.474374647
44;Loire-Atlantique;44010;Batz-sur-Mer;319428;1;4401;Karaté/Karaté jutsu/Goshin jutsu/Kobudo/Nihon Tai-jutsu/Taijitsu/Nambudo/Ninjutsu/Nunchaku/...;Oui;Oui;Non;Entrainement;47.2844487793, -2.474374647
44;Loire-Atlantique;44010;Batz-sur-Mer;319428;1;8901;Activités de forme et de santé;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2844487793, -2.474374647
44;Loire-Atlantique;44003;Ancenis;353832;1;3404;Expression gymnique;Oui;Oui;Non;Scolaire;47.3833270209, -1.18241880879
44;Loire-Atlantique;44009;Basse-Goulaine;204311;1;3408;Gymnastique Acrobatique;Oui;Oui;Non;Scolaire;47.2120137336, -1.46246852595
44;Loire-Atlantique;44009;Basse-Goulaine;204311;1;8001;Tennis de table;Oui;Oui;Non;Compétition régionale;47.2120137336, -1.46246852595
44;Loire-Atlantique;44009;Basse-Goulaine;287154;1;3501;Gymnastique volontaire;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2120137336, -1.46246852595
44;Loire-Atlantique;44010;Batz-sur-Mer;319443;1;3501;Gymnastique volontaire;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2844487793, -2.474374647
44;Loire-Atlantique;44010;Batz-sur-Mer;319443;1;8901;Activités de forme et de santé;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2844487793, -2.474374647
44;Loire-Atlantique;44005;Arthon-en-Retz;329411;1;3501;Gymnastique volontaire;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.1592162214, -1.95412512421
44;Loire-Atlantique;44002;Aigrefeuille-sur-Maine;129794;1;3602;Musculation;Oui;Oui;Non;Entrainement;47.0719256611, -1.41556455507
44;Loire-Atlantique;44002;Aigrefeuille-sur-Maine;129794;1;3603;Culturisme;Oui;Oui;Non;Entrainement;47.0719256611, -1.41556455507
44;Loire-Atlantique;44003;Ancenis;184142;1;3602;Musculation;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.3833270209, -1.18241880879
44;Loire-Atlantique;44003;Ancenis;184142;1;8901;Activités de forme et de santé;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.3833270209, -1.18241880879
44;Loire-Atlantique;44003;Ancenis;131656;1;3701;Handball / Mini hand / Handball de plage;Oui;Oui;Non;Scolaire;47.3833270209, -1.18241880879
44;Loire-Atlantique;44003;Ancenis;131656;1;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;Oui;Oui;Non;Scolaire;47.3833270209, -1.18241880879
44;Loire-Atlantique;44009;Basse-Goulaine;132648;1;401;Aikido / Aikibudo / Budo;Oui;Oui;Non;Entrainement;47.2120137336, -1.46246852595
44;Loire-Atlantique;44009;Basse-Goulaine;132648;1;4301;Judo / Jujitsu / Taïso;Oui;Oui;Non;Compétition départementale;47.2120137336, -1.46246852595
44;Loire-Atlantique;44009;Basse-Goulaine;132648;1;7801;Tai chi chuan / Chi gong;Oui;Oui;Non;Entrainement;47.2120137336, -1.46246852595
44;Loire-Atlantique;44005;Arthon-en-Retz;71150;1;401;Aikido / Aikibudo / Budo;Oui;Oui;Non;Entrainement;47.1592162214, -1.95412512421
44;Loire-Atlantique;44005;Arthon-en-Retz;71150;1;8001;Tennis de table;Oui;Oui;Non;Compétition départementale;47.1592162214, -1.95412512421
44;Loire-Atlantique;44003;Ancenis;71840;1;4301;Judo / Jujitsu / Taïso;Oui;Oui;Non;Compétition régionale;47.3833270209, -1.18241880879
44;Loire-Atlantique;44003;Ancenis;71840;1;4401;Karaté/Karaté jutsu/Goshin jutsu/Kobudo/Nihon Tai-jutsu/Taijitsu/Nambudo/Ninjutsu/Nunchaku/...;Oui;Oui;Non;Compétition départementale;47.3833270209, -1.18241880879
44;Loire-Atlantique;44002;Aigrefeuille-sur-Maine;129785;1;4701;Lutte traditionnelle / olympique libre / olympique gréco-romaine /� bretonne / féminine;Oui;Oui;Non;Compétition nationale;47.0719256611, -1.41556455507
44;Loire-Atlantique;44002;Aigrefeuille-sur-Maine;129785;1;8901;Activités de forme et de santé;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.0719256611, -1.41556455507
44;Loire-Atlantique;44003;Ancenis;277371;1;4802;Escalade;Oui;Oui;Non;Scolaire;47.3833270209, -1.18241880879
44;Loire-Atlantique;44003;Ancenis;321464;1;4802;Escalade;Oui;Oui;Non;Compétition départementale;47.3833270209, -1.18241880879
44;Loire-Atlantique;44003;Ancenis;353773;1;4802;Escalade;Oui;Oui;Non;Entrainement;47.3833270209, -1.18241880879
44;Loire-Atlantique;44002;Aigrefeuille-sur-Maine;358301;1;4802;Escalade;Oui;Oui;Non;Entrainement;47.0719256611, -1.41556455507
44;Loire-Atlantique;44008;Barbechat;204453;1;4903;Motocross / Enduro;Oui;Oui;Non;Entrainement;47.2820568846, -1.29827542127
44;Loire-Atlantique;44008;Barbechat;204453;1;4905;Quad;Oui;Oui;Non;Entrainement;47.2820568846, -1.29827542127
44;Loire-Atlantique;44003;Ancenis;279954;1;501;Saut;Oui;Oui;Non;Scolaire;47.3833270209, -1.18241880879
44;Loire-Atlantique;44009;Basse-Goulaine;317930;1;501;Saut;Oui;Oui;Non;Scolaire;47.2120137336, -1.46246852595
44;Loire-Atlantique;44003;Ancenis;353732;1;501;Saut;Oui;Oui;Non;Scolaire;47.3833270209, -1.18241880879
44;Loire-Atlantique;44003;Ancenis;67729;1;501;Saut;Oui;Oui;Non;Entrainement;47.3833270209, -1.18241880879
44;Loire-Atlantique;44003;Ancenis;67729;1;502;Lancer;Oui;Oui;Non;Entrainement;47.3833270209, -1.18241880879
44;Loire-Atlantique;44003;Ancenis;67729;1;503;Course sur piste;Oui;Oui;Non;Entrainement;47.3833270209, -1.18241880879
44;Loire-Atlantique;44009;Basse-Goulaine;317932;1;502;Lancer;Oui;Oui;Non;Scolaire;47.2120137336, -1.46246852595
44;Loire-Atlantique;44003;Ancenis;279953;1;503;Course sur piste;Oui;Oui;Non;Scolaire;47.3833270209, -1.18241880879
44;Loire-Atlantique;44009;Basse-Goulaine;317935;1;503;Course sur piste;Oui;Oui;Non;Scolaire;47.2120137336, -1.46246852595
44;Loire-Atlantique;44009;Basse-Goulaine;71392;1;503;Course sur piste;Oui;Oui;Non;Entrainement;47.2120137336, -1.46246852595
44;Loire-Atlantique;44003;Ancenis;72414;1;503;Course sur piste;Oui;Oui;Non;Scolaire;47.3833270209, -1.18241880879
44;Loire-Atlantique;44012;Bernerie-en-Retz;310569;1;5201;Natation course sportive;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.0856704602, -2.03170205961
44;Loire-Atlantique;44003;Ancenis;70611;1;5201;Natation course sportive;Oui;Oui;Non;Entrainement;47.3833270209, -1.18241880879
44;Loire-Atlantique;44003;Ancenis;70611;1;5206;Baignade loisirs;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.3833270209, -1.18241880879
